document_id,path,title,metadata_type,created,updated
9345,0039/MikvehIsrael.Births1843-1886,"Births, 1843-1886",TEI,2019-08-26T20:54:10+00:00,2023-02-10T21:18:25+00:00
9509,0039/MikvehIsrael.BookofMinutes1782-1791,"Minutes, 1782-1791",TEI,2019-10-21T20:48:17+00:00,2019-12-06T16:35:16+00:00
9511,0039/MikvehIsrael.BurialsSpruceSt1843-1868_FederalSt1849-1863,"Record of burials in Spruce Street Cemetery, 1843-1868 and Federal Street Cemetery, 1849-1863",TEI,2019-10-22T16:52:20+00:00,2019-12-06T16:45:06+00:00
9512,0039/MikvehIsrael.CharterOfCongregationBethElEmeth,"Charter of the Congregation Beth El Emeth, 1857",TEI,2019-10-22T20:07:22+00:00,2019-12-06T16:57:46+00:00
9537,0039/MikvehIsrael.HaymSalomonManuscript,"Facsimile of Haym Salomon's account of difficulties in financing construction of a new synagogue, circa 1784",TEI,2019-11-04T18:57:49+00:00,2023-02-10T21:26:22+00:00
9538,0039/MikvehIsrael.HebrewSundaySchoolLetters,"Sunday School correspondence, 1835-1877",TEI,2019-11-04T19:24:36+00:00,2023-02-10T21:28:11+00:00
9539,0039/MikvehIsrael.LetterDavidSolisToIsaacLeeser1863Sept22,"Copy of David Solis letter to Isaac Leeser, 1863",TEI,2019-11-04T20:12:11+00:00,2023-02-10T21:35:07+00:00
9540,0039/MikvehIsrael.PrayerServiceForDedicationOfNewSynagogue,"Form of service at the dedication of the new synagogue, 1825",TEI,2019-11-04T20:44:45+00:00,2023-02-10T21:42:27+00:00
9541,0039/MikvehIsrael.Ledger_Seats1857-1866,"Seat rentals, 1857-1866",TEI,2019-11-04T20:46:37+00:00,2023-02-10T21:31:22+00:00
9542,0039/MikvehIsrael.ProceedingsBoardOfManagers1823,"Lists of officers, 1823-1827",TEI,2019-11-04T20:52:07+00:00,2023-02-10T21:43:57+00:00
9543,0039/MikvehIsrael.ProposalForAMikve,"Petition for building a mikve, 1784",TEI,2019-11-04T20:58:17+00:00,2023-02-10T21:45:30+00:00
9544,0039/MikvehIsrael.WeittheimBookOfCircumcisions1810-1829,"Circumcision book of Dr. A. J. Weirtheim, 1810-1829",TEI,2019-11-04T21:22:41+00:00,2023-02-10T21:49:42+00:00
9546,0039/MikvehIsrael.MarriagesBirthsDeaths1776-1843,"Records of marriages, births and deaths, 1776-1843",TEI,2019-11-08T17:29:19+00:00,2019-12-06T18:41:40+00:00
9547,0039/MikvehIsrael.Ledger1857-1866,"Account book, offerings, 1857-1866",TEI,2019-11-08T18:57:31+00:00,2023-02-10T21:33:13+00:00
9549,0039/MikvehIsrael.RecordofAnnualSeatRentals1845-1862,"Annual seat rentals, 1845-1862",TEI,2019-11-08T21:01:27+00:00,2023-02-10T21:47:18+00:00
9550,0039/MikvehIsrael.MinuteBook1810-1883,"Congregational minutes, 1810-1883",TEI,2019-11-08T21:48:06+00:00,2023-02-10T21:40:13+00:00
9766,0039/MikvehIsrael.Births1841-1862,"Births, 1841-1862",TEI,2020-02-10T14:39:03+00:00,2023-02-07T20:23:11+00:00
12089,0039/MikvehIsrael.FederalStreetCemeteryDeed1841,"Deed for Federal Street cemetery, 1841",TEI,2022-08-16T18:20:07+00:00,2022-09-27T17:07:37+00:00
12138,0039/MikvehIsrael.AbigailDeLyonLetter1795,"Abigail De Lyon letter, 1795",TEI,2022-08-19T14:33:59+00:00,2022-09-27T17:08:32+00:00
12139,0039/MikvehIsrael.AbrahamIsraelLetter1825,"Abraham Israel letter, 1825",TEI,2022-08-19T14:35:15+00:00,2022-09-27T17:09:39+00:00
12140,0039/MikvehIsrael.AccountsforBuildingNewSynagogue1782,"Account book, donations for building a new synagogue, 1782-1784",TEI,2022-08-19T14:41:57+00:00,2022-09-27T17:10:31+00:00
12141,0039/MikvehIsrael.BalanceBook1856-1876,"Balance book, 1856-1876, 1900-1908",TEI,2022-08-19T14:56:20+00:00,2022-09-27T17:11:21+00:00
12142,0039/MikvehIsrael.CheckStubLedger1862-1910,"Account book, check stubs, 1862-1910",TEI,2022-08-19T15:22:58+00:00,2022-09-27T17:12:03+00:00
12143,0039/MikvehIsrael.EshcabothRoshHodesh,"Eshcaboth Rosh Hodesh, 1785",TEI,2022-08-19T16:22:05+00:00,2022-09-27T17:12:48+00:00
12144,0039/MikvehIsrael.InvitationToCornerstoneLaying1859,Invitation to cornerstone ceremony (1859),TEI,2022-08-19T16:23:51+00:00,2022-09-27T17:13:29+00:00
12145,0039/MikvehIsrael.InvitationToNewSynagogueConsecration1866,"Invitation to consecration of new synagogue, 1866",TEI,2022-08-19T16:26:34+00:00,2022-09-27T17:14:16+00:00
12146,0039/MikvehIsrael.JonasPhillipsLetter1782,"Jonas Phillips letter, 1782",TEI,2022-08-19T16:28:25+00:00,2022-09-27T17:15:14+00:00
12147,0039/MikvehIsrael.KnifeInspectionDavidSolis1835,"Letter regarding examination of schochet (kosher butcher) David Solis, 1835",TEI,2022-08-19T16:30:57+00:00,2022-09-27T17:15:56+00:00
12148,0039/MikvehIsrael.ListofSeatRentals1827-1833,"Annual seat rentals, 1827-1844",TEI,2022-08-19T16:38:42+00:00,2022-09-27T17:16:41+00:00
12149,0039/MikvehIsrael.MarriageCertificate1842,"Marriage contract, 1842",TEI,2022-08-19T16:52:03+00:00,2022-09-27T17:17:26+00:00
12150,0039/MikvehIsrael.MarriageContracts1813-1843,"Marriage contracts, 1813-1843",TEI,2022-08-19T16:57:59+00:00,2022-09-27T17:18:23+00:00
12151,0039/MikvehIsrael.MarriageContracts1843-1866,"Marriage contracts, 1843-1866",TEI,2022-08-19T17:25:19+00:00,2022-09-27T17:19:18+00:00
12152,0039/MikvehIsrael.MarshallFamilyMarriagesBirthDeaths1769-1813,"Marshall family marriages, births and deaths, 1769-1813",TEI,2022-08-19T17:51:30+00:00,2022-09-27T17:20:16+00:00
12153,0039/MikvehIsrael.MinuteBook1813-1864,"Minutes, Society for the Visitation of the Sick and Mutual Assistance, 1813-1864",TEI,2022-08-19T18:12:34+00:00,2022-09-27T17:21:10+00:00
12154,0039/MikvehIsrael.MinuteBook1824-1881,"Board of Managers minutes, 1824-1870",TEI,2022-08-23T12:57:58+00:00,2022-09-27T17:21:59+00:00
12155,0039/MikvehIsrael.RecordofOfferings1786-1788,"Account book, offerings, 1786-1788",TEI,2022-08-23T14:28:57+00:00,2022-09-27T17:22:43+00:00
13567,0039/MikvehIsrael.LedgerandAccounts1824-1831,"Account book, 1824-1857",TEI,2023-02-21T14:21:49+00:00,2023-02-21T23:41:03+00:00
