document_id,path,title,metadata_type,created,updated
5964,0028/ms_1004_029,Almanack,TEI,2018-01-22T14:53:21+00:00,2018-08-17T19:58:23+00:00
6005,0028/ms_484_018,"Quaestiones in josue, judicum, regum, machabeis",TEI,2018-02-05T20:07:36+00:00,2018-08-17T20:03:58+00:00
6006,0028/ms_431_024,"Summa de casibus conscientiae, III-VI",TEI,2018-02-05T21:19:27+00:00,2018-08-17T20:02:00+00:00
6008,0028/ms_197_030,Les regnars traversant les perilleuses voyes des folles fiances du monde,TEI,2018-02-06T20:16:43+00:00,2018-08-17T20:00:00+00:00
6009,0028/ms_484_016,Concordantiae multorum librorum ad scientiam,TEI,2018-02-06T21:40:15+00:00,2018-08-17T20:03:41+00:00
6010,0028/ms_232_015,Psalter,TEI,2018-02-09T17:55:37+00:00,2018-08-17T20:00:39+00:00
6086,0028/ms_484_013,Epistolae cum glossis,TEI,2018-02-27T18:56:50+00:00,2018-08-17T20:03:11+00:00
6088,0028/ms_272_017,Diploma in civil and canon law,TEI,2018-02-27T19:42:26+00:00,2018-08-17T20:01:47+00:00
6089,0028/ms_443_021,L'outre d'amour pour amour morte,TEI,2018-02-27T20:53:33+00:00,2018-08-17T20:02:26+00:00
6107,0028/ms_484_015,Commentum super libro Porphyrii Isagoge; De decim predicamentis,TEI,2018-03-05T15:58:06+00:00,2018-08-17T20:03:27+00:00
6109,0028/ms_239_006,De tartaro et eius origine in corpore humano,TEI,2018-03-06T21:46:59+00:00,2018-08-17T20:00:56+00:00
6164,0028/ms_239_025,Ad sacratissimum Britanniae regem Henricum,TEI,2018-03-12T14:33:23+00:00,2018-09-06T14:14:16+00:00
6165,0028/ms_240_015,"Breviary, Cistercian Use",TEI,2018-03-12T15:18:43+00:00,2018-08-17T20:01:19+00:00
6166,0028/ms_485_008,Ordo ad recipiendum novicias in monasterio,TEI,2018-03-12T15:57:49+00:00,2018-08-17T20:04:37+00:00
6167,0028/ms_485_022,Volentibus igitur facilem ad musicam habere aggressum,TEI,2018-03-12T16:06:08+00:00,2018-09-06T17:09:54+00:00
6168,0028/ms_241_002,Le pelerinage de la vie humaine,TEI,2018-03-12T17:33:40+00:00,2018-08-17T20:01:35+00:00
6169,0028/ms_1057_014,De infancia salvatoris,TEI,2018-03-12T17:34:28+00:00,2018-10-30T14:14:12+00:00
6170,0028/ms_1057_029,"Book of Hours, Use of Paris",TEI,2018-03-12T19:45:30+00:00,2018-08-17T19:58:52+00:00
6171,0028/ms_1083_029,Confessio amantis,TEI,2018-03-12T20:28:09+00:00,2018-08-17T19:59:05+00:00
6175,0028/ms_1084_002,Canterbury tales,TEI,2018-03-13T15:11:42+00:00,2018-08-17T19:59:35+00:00
6181,0028/ms_1174_014,Sermones quadragesimales,TEI,2018-03-13T20:43:48+00:00,2018-09-05T20:20:53+00:00
6279,0028/ms_482_002,De regimine principum,TEI,2018-03-26T17:34:07+00:00,2018-08-17T20:02:38+00:00
6541,0028/ms_232_011,Pronosticque historial de la felicite future de l'an mil cincq cens et douze,TEI,2018-05-01T16:01:41+00:00,2018-08-17T20:00:20+00:00
6544,0028/ms_439_016,Fall of princes,TEI,2018-05-01T17:53:28+00:00,2018-08-17T20:02:17+00:00
6545,0028/ms_484_020,Compendium logicae,TEI,2018-05-01T19:54:03+00:00,2018-08-17T20:04:09+00:00
6546,0028/ms_484_011,Super cantica canticorum,TEI,2018-05-01T20:17:53+00:00,2018-08-17T20:02:56+00:00
6553,0028/ms_484_021,Dialogorum ... libri quatuor de miraculis,TEI,2018-05-02T19:32:48+00:00,2018-08-17T20:04:27+00:00
6581,0028/ms_002_003,Meditationes super Genesim; Novella materia super septem peccatis capitalibus,TEI,2018-05-17T20:23:16+00:00,2018-08-17T19:58:13+00:00
6646,0028/ms_1083_030,Regiment of princes; Consolation of philosophy,TEI,2018-07-18T13:35:51+00:00,2018-08-17T19:59:18+00:00
9158,0028/ms_1084_1,Canterbury tales,TEI,2019-06-19T19:15:40+00:00,2019-06-19T23:43:06+00:00
